date,state,county,candidate,party,candidatevotes,totalvotes
11/4/2008,KY,Bell,Obama,democrat,2782,9598
11/4/2008,KY,Bell,McCain,republican,6681,9598
11/4/2008,KY,Bell,Other,other,135,9598
11/4/2008,KY,Boone,Obama,democrat,16292,50774
11/4/2008,KY,Boone,McCain,republican,33812,50774
11/4/2008,KY,Boone,Other,other,670,50774
11/4/2008,KY,Bourbon,Obama,democrat,3385,8330
11/4/2008,KY,Bourbon,McCain,republican,4820,8330
11/4/2008,KY,Bourbon,Other,other,125,8330
11/4/2008,KY,Boyd,Obama,democrat,8886,20670
11/4/2008,KY,Boyd,McCain,republican,11430,20670
11/4/2008,KY,Boyd,Other,other,354,20670
11/4/2008,KY,Boyle,Obama,democrat,4769,12635
11/4/2008,KY,Boyle,McCain,republican,7701,12635
11/4/2008,KY,Boyle,Other,other,165,12635
11/4/2008,KY,Bracken,Obama,democrat,1241,3399
11/4/2008,KY,Bracken,McCain,republican,2066,3399
11/4/2008,KY,Bracken,Other,other,92,3399
11/4/2008,KY,Breathitt,Obama,democrat,2205,5030
11/4/2008,KY,Breathitt,McCain,republican,2671,5030
11/4/2008,KY,Breathitt,Other,other,154,5030
11/4/2008,KY,Breckinridge,Obama,democrat,3110,8522
11/4/2008,KY,Breckinridge,McCain,republican,5281,8522
11/4/2008,KY,Breckinridge,Other,other,131,8522
11/4/2008,KY,Bullitt,Obama,democrat,10177,30726
11/4/2008,KY,Bullitt,McCain,republican,20102,30726
11/4/2008,KY,Bullitt,Other,other,447,30726
11/4/2008,KY,Butler,Obama,democrat,1555,5307
11/4/2008,KY,Butler,McCain,republican,3696,5307
11/4/2008,KY,Butler,Other,other,56,5307
11/4/2008,KY,Caldwell,Obama,democrat,2212,6199
11/4/2008,KY,Caldwell,McCain,republican,3866,6199
11/4/2008,KY,Caldwell,Other,other,121,6199
11/4/2008,KY,Calloway,Obama,democrat,6165,15404
11/4/2008,KY,Calloway,McCain,republican,8991,15404
11/4/2008,KY,Calloway,Other,other,248,15404
11/4/2008,KY,Campbell,Obama,democrat,15622,40297
11/4/2008,KY,Campbell,McCain,republican,24046,40297
11/4/2008,KY,Campbell,Other,other,629,40297
11/4/2008,KY,Carlisle,Obama,democrat,879,2617
11/4/2008,KY,Carlisle,McCain,republican,1699,2617
11/4/2008,KY,Carlisle,Other,other,39,2617
11/4/2008,KY,Carroll,Obama,democrat,1716,3835
11/4/2008,KY,Carroll,McCain,republican,2032,3835
11/4/2008,KY,Carroll,Other,other,87,3835
11/4/2008,KY,Carter,Obama,democrat,4316,9813
11/4/2008,KY,Carter,McCain,republican,5252,9813
11/4/2008,KY,Carter,Other,other,245,9813
11/4/2008,KY,Casey,Obama,democrat,1219,5957
11/4/2008,KY,Casey,McCain,republican,4679,5957
11/4/2008,KY,Casey,Other,other,59,5957
11/4/2008,KY,Christian,Obama,democrat,8880,22778
11/4/2008,KY,Christian,McCain,republican,13699,22778
11/4/2008,KY,Christian,Other,other,199,22778
11/4/2008,KY,Clark,Obama,democrat,5749,15628
11/4/2008,KY,Clark,McCain,republican,9664,15628
11/4/2008,KY,Clark,Other,other,215,15628
11/4/2008,KY,Clay,Obama,democrat,1552,7364
11/4/2008,KY,Clay,McCain,republican,5710,7364
11/4/2008,KY,Clay,Other,other,102,7364
11/4/2008,KY,Clinton,Obama,democrat,761,4172
11/4/2008,KY,Clinton,McCain,republican,3366,4172
11/4/2008,KY,Clinton,Other,other,45,4172
11/4/2008,KY,Crittenden,Obama,democrat,1254,3930
11/4/2008,KY,Crittenden,McCain,republican,2604,3930
11/4/2008,KY,Crittenden,Other,other,72,3930
11/4/2008,KY,Cumberland,Obama,democrat,697,2797
11/4/2008,KY,Cumberland,McCain,republican,2056,2797
11/4/2008,KY,Cumberland,Other,other,44,2797
11/4/2008,KY,Daviess,Obama,democrat,19282,43622
11/4/2008,KY,Daviess,McCain,republican,23692,43622
11/4/2008,KY,Daviess,Other,other,648,43622
11/4/2008,KY,Edmonson,Obama,democrat,1652,5270
11/4/2008,KY,Edmonson,McCain,republican,3562,5270
11/4/2008,KY,Edmonson,Other,other,56,5270
11/4/2008,KY,Elliott,Obama,democrat,1535,2515
11/4/2008,KY,Elliott,McCain,republican,902,2515
11/4/2008,KY,Elliott,Other,other,78,2515
11/4/2008,KY,Estill,Obama,democrat,1555,5314
11/4/2008,KY,Estill,McCain,republican,3685,5314
11/4/2008,KY,Estill,Other,other,74,5314
11/4/2008,KY,Fayette,Obama,democrat,66042,127639
11/4/2008,KY,Fayette,McCain,republican,59884,127639
11/4/2008,KY,Fayette,Other,other,1713,127639
11/4/2008,KY,Fleming,Obama,democrat,2279,5832
11/4/2008,KY,Fleming,McCain,republican,3432,5832
11/4/2008,KY,Fleming,Other,other,121,5832
11/4/2008,KY,Floyd,Obama,democrat,7530,15659
11/4/2008,KY,Floyd,McCain,republican,7741,15659
11/4/2008,KY,Floyd,Other,other,388,15659
11/4/2008,KY,Franklin,Obama,democrat,11767,24079
11/4/2008,KY,Franklin,McCain,republican,11911,24079
11/4/2008,KY,Franklin,Other,other,401,24079
11/4/2008,KY,Fulton,Obama,democrat,1238,2825
11/4/2008,KY,Fulton,McCain,republican,1530,2825
11/4/2008,KY,Fulton,Other,other,57,2825
11/4/2008,KY,Gallatin,Obama,democrat,1278,3193
11/4/2008,KY,Gallatin,McCain,republican,1840,3193
11/4/2008,KY,Gallatin,Other,other,75,3193
11/4/2008,KY,Garrard,Obama,democrat,2012,7210
11/4/2008,KY,Garrard,McCain,republican,5118,7210
11/4/2008,KY,Garrard,Other,other,80,7210
11/4/2008,KY,Grant,Obama,democrat,3112,8754
11/4/2008,KY,Grant,McCain,republican,5510,8754
11/4/2008,KY,Grant,Other,other,132,8754
11/4/2008,KY,Graves,Obama,democrat,5843,16155
11/4/2008,KY,Graves,McCain,republican,10056,16155
11/4/2008,KY,Graves,Other,other,256,16155
11/4/2008,KY,Grayson,Obama,democrat,3154,9903
11/4/2008,KY,Grayson,McCain,republican,6605,9903
11/4/2008,KY,Grayson,Other,other,144,9903
11/4/2008,KY,Green,Obama,democrat,1204,5079
11/4/2008,KY,Green,McCain,republican,3785,5079
11/4/2008,KY,Green,Other,other,90,5079
11/4/2008,KY,Greenup,Obama,democrat,6621,15798
11/4/2008,KY,Greenup,McCain,republican,8849,15798
11/4/2008,KY,Greenup,Other,other,328,15798
11/4/2008,KY,Hancock,Obama,democrat,2135,4144
11/4/2008,KY,Hancock,McCain,republican,1928,4144
11/4/2008,KY,Hancock,Other,other,81,4144
11/4/2008,KY,Hardin,Obama,democrat,15650,39990
11/4/2008,KY,Hardin,McCain,republican,23896,39990
11/4/2008,KY,Hardin,Other,other,444,39990
11/4/2008,KY,Harlan,Obama,democrat,2586,9914
11/4/2008,KY,Harlan,McCain,republican,7165,9914
11/4/2008,KY,Harlan,Other,other,163,9914
11/4/2008,KY,Harrison,Obama,democrat,2916,7590
11/4/2008,KY,Harrison,McCain,republican,4520,7590
11/4/2008,KY,Harrison,Other,other,154,7590
11/4/2008,KY,Hart,Obama,democrat,2290,6818
11/4/2008,KY,Hart,McCain,republican,4397,6818
11/4/2008,KY,Hart,Other,other,131,6818
11/4/2008,KY,Henderson,Obama,democrat,10049,19861
11/4/2008,KY,Henderson,McCain,republican,9523,19861
11/4/2008,KY,Henderson,Other,other,289,19861
11/4/2008,KY,Henry,Obama,democrat,2725,6919
11/4/2008,KY,Henry,McCain,republican,4081,6919
11/4/2008,KY,Henry,Other,other,113,6919
11/4/2008,KY,Hickman,Obama,democrat,812,2250
11/4/2008,KY,Hickman,McCain,republican,1406,2250
11/4/2008,KY,Hickman,Other,other,32,2250
11/4/2008,KY,Hopkins,Obama,democrat,7104,19348
11/4/2008,KY,Hopkins,McCain,republican,11916,19348
11/4/2008,KY,Hopkins,Other,other,328,19348
11/4/2008,KY,Jackson,Obama,democrat,743,5224
11/4/2008,KY,Jackson,McCain,republican,4407,5224
11/4/2008,KY,Jackson,Other,other,74,5224
11/4/2008,KY,Jefferson,Obama,democrat,196435,353892
11/4/2008,KY,Jefferson,McCain,republican,153957,353892
11/4/2008,KY,Jefferson,Other,other,3500,353892
11/4/2008,KY,Jessamine,Obama,democrat,6236,20214
11/4/2008,KY,Jessamine,McCain,republican,13711,20214
11/4/2008,KY,Jessamine,Other,other,267,20214
11/4/2008,KY,Johnson,Obama,democrat,2407,8517
11/4/2008,KY,Johnson,McCain,republican,5948,8517
11/4/2008,KY,Johnson,Other,other,162,8517
11/4/2008,KY,Kenton,Obama,democrat,26480,68213
11/4/2008,KY,Kenton,McCain,republican,40714,68213
11/4/2008,KY,Kenton,Other,other,1019,68213
11/4/2008,KY,Knott,Obama,democrat,2612,5820
11/4/2008,KY,Knott,McCain,republican,3070,5820
11/4/2008,KY,Knott,Other,other,138,5820
11/4/2008,KY,Knox,Obama,democrat,3074,11389
11/4/2008,KY,Knox,McCain,republican,8150,11389
11/4/2008,KY,Knox,Other,other,165,11389
11/4/2008,KY,Larue,Obama,democrat,1913,6178
11/4/2008,KY,Larue,McCain,republican,4153,6178
11/4/2008,KY,Larue,Other,other,112,6178
11/4/2008,KY,Laurel,Obama,democrat,4618,22500
11/4/2008,KY,Laurel,McCain,republican,17660,22500
11/4/2008,KY,Laurel,Other,other,222,22500
11/4/2008,KY,Lawrence,Obama,democrat,2036,5649
11/4/2008,KY,Lawrence,McCain,republican,3503,5649
11/4/2008,KY,Lawrence,Other,other,110,5649
11/4/2008,KY,Lee,Obama,democrat,752,2773
11/4/2008,KY,Lee,McCain,republican,1978,2773
11/4/2008,KY,Lee,Other,other,43,2773
11/4/2008,KY,Leslie,Obama,democrat,766,4397
11/4/2008,KY,Leslie,McCain,republican,3574,4397
11/4/2008,KY,Leslie,Other,other,57,4397
11/4/2008,KY,Letcher,Obama,democrat,2623,8235
11/4/2008,KY,Letcher,McCain,republican,5367,8235
11/4/2008,KY,Letcher,Other,other,245,8235
11/4/2008,KY,Lewis,Obama,democrat,1510,4791
11/4/2008,KY,Lewis,McCain,republican,3213,4791
11/4/2008,KY,Lewis,Other,other,68,4791
11/4/2008,KY,Lincoln,Obama,democrat,2752,9151
11/4/2008,KY,Lincoln,McCain,republican,6273,9151
11/4/2008,KY,Lincoln,Other,other,126,9151
11/4/2008,KY,Livingston,Obama,democrat,1622,4593
11/4/2008,KY,Livingston,McCain,republican,2890,4593
11/4/2008,KY,Livingston,Other,other,81,4593
11/4/2008,KY,Logan,Obama,democrat,3811,10890
11/4/2008,KY,Logan,McCain,republican,6925,10890
11/4/2008,KY,Logan,Other,other,154,10890
11/4/2008,KY,Lyon,Obama,democrat,1577,3855
11/4/2008,KY,Lyon,McCain,republican,2220,3855
11/4/2008,KY,Lyon,Other,other,58,3855
11/4/2008,KY,McCracken,Obama,democrat,11285,30754
11/4/2008,KY,McCracken,McCain,republican,19043,30754
11/4/2008,KY,McCracken,Other,other,426,30754
11/4/2008,KY,McCreary,Obama,democrat,1258,5407
11/4/2008,KY,McCreary,McCain,republican,4078,5407
11/4/2008,KY,McCreary,Other,other,71,5407
11/4/2008,KY,McLean,Obama,democrat,1963,4422
11/4/2008,KY,McLean,McCain,republican,2386,4422
11/4/2008,KY,McLean,Other,other,73,4422
11/4/2008,KY,Madison,Obama,democrat,12392,32537
11/4/2008,KY,Madison,McCain,republican,19694,32537
11/4/2008,KY,Madison,Other,other,451,32537
11/4/2008,KY,Magoffin,Obama,democrat,2105,4651
11/4/2008,KY,Magoffin,McCain,republican,2434,4651
11/4/2008,KY,Magoffin,Other,other,112,4651
11/4/2008,KY,Marion,Obama,democrat,3596,7615
11/4/2008,KY,Marion,McCain,republican,3842,7615
11/4/2008,KY,Marion,Other,other,177,7615
11/4/2008,KY,Marshall,Obama,democrat,5683,15487
11/4/2008,KY,Marshall,McCain,republican,9512,15487
11/4/2008,KY,Marshall,Other,other,292,15487
11/4/2008,KY,Martin,Obama,democrat,808,3692
11/4/2008,KY,Martin,McCain,republican,2824,3692
11/4/2008,KY,Martin,Other,other,60,3692
11/4/2008,KY,Mason,Obama,democrat,2891,7121
11/4/2008,KY,Mason,McCain,republican,4102,7121
11/4/2008,KY,Mason,Other,other,128,7121
11/4/2008,KY,Meade,Obama,democrat,4343,11206
11/4/2008,KY,Meade,McCain,republican,6691,11206
11/4/2008,KY,Meade,Other,other,172,11206
11/4/2008,KY,Menifee,Obama,democrat,1276,2489
11/4/2008,KY,Menifee,McCain,republican,1155,2489
11/4/2008,KY,Menifee,Other,other,58,2489
11/4/2008,KY,Mercer,Obama,democrat,3159,10060
11/4/2008,KY,Mercer,McCain,republican,6781,10060
11/4/2008,KY,Mercer,Other,other,120,10060
11/4/2008,KY,Metcalfe,Obama,democrat,1350,4199
11/4/2008,KY,Metcalfe,McCain,republican,2734,4199
11/4/2008,KY,Metcalfe,Other,other,115,4199
11/4/2008,KY,Monroe,Obama,democrat,1067,4665
11/4/2008,KY,Monroe,McCain,republican,3537,4665
11/4/2008,KY,Monroe,Other,other,61,4665
11/4/2008,KY,Montgomery,Obama,democrat,4234,10331
11/4/2008,KY,Montgomery,McCain,republican,5947,10331
11/4/2008,KY,Montgomery,Other,other,150,10331
11/4/2008,KY,Morgan,Obama,democrat,1879,4379
11/4/2008,KY,Morgan,McCain,republican,2396,4379
11/4/2008,KY,Morgan,Other,other,104,4379
11/4/2008,KY,Muhlenberg,Obama,democrat,6221,12889
11/4/2008,KY,Muhlenberg,McCain,republican,6447,12889
11/4/2008,KY,Muhlenberg,Other,other,221,12889
11/4/2008,KY,Nelson,Obama,democrat,7654,18146
11/4/2008,KY,Nelson,McCain,republican,10139,18146
11/4/2008,KY,Nelson,Other,other,353,18146
11/4/2008,KY,Nicholas,Obama,democrat,1272,2970
11/4/2008,KY,Nicholas,McCain,republican,1634,2970
11/4/2008,KY,Nicholas,Other,other,64,2970
11/4/2008,KY,Ohio,Obama,democrat,4059,9938
11/4/2008,KY,Ohio,McCain,republican,5687,9938
11/4/2008,KY,Ohio,Other,other,192,9938
11/4/2008,KY,Oldham,Obama,democrat,10000,29316
11/4/2008,KY,Oldham,McCain,republican,18997,29316
11/4/2008,KY,Oldham,Other,other,319,29316
11/4/2008,KY,Owen,Obama,democrat,1694,4751
11/4/2008,KY,Owen,McCain,republican,2969,4751
11/4/2008,KY,Owen,Other,other,88,4751
11/4/2008,KY,Owsley,Obama,democrat,381,1686
11/4/2008,KY,Owsley,McCain,republican,1279,1686
11/4/2008,KY,Owsley,Other,other,26,1686
11/4/2008,KY,Pendleton,Obama,democrat,2027,5802
11/4/2008,KY,Pendleton,McCain,republican,3676,5802
11/4/2008,KY,Pendleton,Other,other,99,5802
11/4/2008,KY,Perry,Obama,democrat,3444,10375
11/4/2008,KY,Perry,McCain,republican,6762,10375
11/4/2008,KY,Perry,Other,other,169,10375
11/4/2008,KY,Pike,Obama,democrat,9525,22643
11/4/2008,KY,Pike,McCain,republican,12655,22643
11/4/2008,KY,Pike,Other,other,463,22643
11/4/2008,KY,Powell,Obama,democrat,2065,4972
11/4/2008,KY,Powell,McCain,republican,2837,4972
11/4/2008,KY,Powell,Other,other,70,4972
11/4/2008,KY,Pulaski,Obama,democrat,5590,25766
11/4/2008,KY,Pulaski,McCain,republican,19862,25766
11/4/2008,KY,Pulaski,Other,other,314,25766
11/4/2008,KY,Robertson,Obama,democrat,451,1015
11/4/2008,KY,Robertson,McCain,republican,533,1015
11/4/2008,KY,Robertson,Other,other,31,1015
11/4/2008,KY,Rockcastle,Obama,democrat,1410,6274
11/4/2008,KY,Rockcastle,McCain,republican,4757,6274
11/4/2008,KY,Rockcastle,Other,other,107,6274
11/4/2008,KY,Rowan,Obama,democrat,4074,8154
11/4/2008,KY,Rowan,McCain,republican,3907,8154
11/4/2008,KY,Rowan,Other,other,173,8154
11/4/2008,KY,Russell,Obama,democrat,1569,7475
11/4/2008,KY,Russell,McCain,republican,5779,7475
11/4/2008,KY,Russell,Other,other,127,7475
11/4/2008,KY,Scott,Obama,democrat,7712,19730
11/4/2008,KY,Scott,McCain,republican,11782,19730
11/4/2008,KY,Scott,Other,other,236,19730
11/4/2008,KY,Shelby,Obama,democrat,6871,18540
11/4/2008,KY,Shelby,McCain,republican,11451,18540
11/4/2008,KY,Shelby,Other,other,218,18540
11/4/2008,KY,Simpson,Obama,democrat,2775,7309
11/4/2008,KY,Simpson,McCain,republican,4437,7309
11/4/2008,KY,Simpson,Other,other,97,7309
11/4/2008,KY,Spencer,Obama,democrat,2519,8049
11/4/2008,KY,Spencer,McCain,republican,5378,8049
11/4/2008,KY,Spencer,Other,other,152,8049
11/4/2008,KY,Taylor,Obama,democrat,3165,10860
11/4/2008,KY,Taylor,McCain,republican,7568,10860
11/4/2008,KY,Taylor,Other,other,127,10860
11/4/2008,KY,Todd,Obama,democrat,1543,4941
11/4/2008,KY,Todd,McCain,republican,3336,4941
11/4/2008,KY,Todd,Other,other,62,4941
11/4/2008,KY,Trigg,Obama,democrat,2246,6527
11/4/2008,KY,Trigg,McCain,republican,4189,6527
11/4/2008,KY,Trigg,Other,other,92,6527
11/4/2008,KY,Trimble,Obama,democrat,1484,3812
11/4/2008,KY,Trimble,McCain,republican,2239,3812
11/4/2008,KY,Trimble,Other,other,89,3812
11/4/2008,KY,Union,Obama,democrat,2804,6034
11/4/2008,KY,Union,McCain,republican,3120,6034
11/4/2008,KY,Union,Other,other,110,6034
11/4/2008,KY,Warren,Obama,democrat,17669,44145
11/4/2008,KY,Warren,McCain,republican,25993,44145
11/4/2008,KY,Warren,Other,other,483,44145
11/4/2008,KY,Washington,Obama,democrat,1890,5275
11/4/2008,KY,Washington,McCain,republican,3305,5275
11/4/2008,KY,Washington,Other,other,80,5275
11/4/2008,KY,Wayne,Obama,democrat,2201,7196
11/4/2008,KY,Wayne,McCain,republican,4868,7196
11/4/2008,KY,Wayne,Other,other,127,7196
11/4/2008,KY,Webster,Obama,democrat,2390,5540
11/4/2008,KY,Webster,McCain,republican,3037,5540
11/4/2008,KY,Webster,Other,other,113,5540
11/4/2008,KY,Whitley,Obama,democrat,3484,13704
11/4/2008,KY,Whitley,McCain,republican,10015,13704
11/4/2008,KY,Whitley,Other,other,205,13704
11/4/2008,KY,Wolfe,Obama,democrat,1493,2968
11/4/2008,KY,Wolfe,McCain,republican,1408,2968
11/4/2008,KY,Wolfe,Other,other,67,2968
11/4/2008,KY,Woodford,Obama,democrat,5027,12297
11/4/2008,KY,Woodford,McCain,republican,7130,12297
11/4/2008,KY,Woodford,Other,other,140,12297
11/4/2008,LA,Acadia,Obama,democrat,7028,26710
11/4/2008,LA,Acadia,McCain,republican,19228,26710
11/4/2008,LA,Acadia,Other,other,454,26710
11/4/2008,LA,Allen,Obama,democrat,2891,9467
11/4/2008,LA,Allen,McCain,republican,6333,9467
11/4/2008,LA,Allen,Other,other,243,9467
11/4/2008,LA,Ascension,Obama,democrat,14625,46571
11/4/2008,LA,Ascension,McCain,republican,31239,46571
11/4/2008,LA,Ascension,Other,other,707,46571
11/4/2008,LA,Assumption,Obama,democrat,4756,10960
11/4/2008,LA,Assumption,McCain,republican,5981,10960
11/4/2008,LA,Assumption,Other,other,223,10960
11/4/2008,LA,Avoyelles,Obama,democrat,6327,16938
11/4/2008,LA,Avoyelles,McCain,republican,10236,16938
11/4/2008,LA,Avoyelles,Other,other,375,16938
11/4/2008,LA,Beauregard,Obama,democrat,3071,14074
11/4/2008,LA,Beauregard,McCain,republican,10718,14074
11/4/2008,LA,Beauregard,Other,other,285,14074
11/4/2008,LA,Bienville,Obama,democrat,3589,7430
11/4/2008,LA,Bienville,McCain,republican,3776,7430
11/4/2008,LA,Bienville,Other,other,65,7430
11/4/2008,LA,Bossier,Obama,democrat,12701,45826
11/4/2008,LA,Bossier,McCain,republican,32706,45826
11/4/2008,LA,Bossier,Other,other,419,45826
11/4/2008,LA,Caddo,Obama,democrat,55220,108220
11/4/2008,LA,Caddo,McCain,republican,52105,108220
11/4/2008,LA,Caddo,Other,other,895,108220
11/4/2008,LA,Calcasieu,Obama,democrat,30244,82131
11/4/2008,LA,Calcasieu,McCain,republican,50449,82131
11/4/2008,LA,Calcasieu,Other,other,1438,82131
11/4/2008,LA,Caldwell,Obama,democrat,1118,4893
11/4/2008,LA,Caldwell,McCain,republican,3696,4893
11/4/2008,LA,Caldwell,Other,other,79,4893
11/4/2008,LA,Cameron,Obama,democrat,613,3797
11/4/2008,LA,Cameron,McCain,republican,3089,3797
11/4/2008,LA,Cameron,Other,other,95,3797
11/4/2008,LA,Catahoula,Obama,democrat,1659,5225
11/4/2008,LA,Catahoula,McCain,republican,3486,5225
11/4/2008,LA,Catahoula,Other,other,80,5225
11/4/2008,LA,Claiborne,Obama,democrat,3025,6841
11/4/2008,LA,Claiborne,McCain,republican,3750,6841
11/4/2008,LA,Claiborne,Other,other,66,6841
11/4/2008,LA,Concordia,Obama,democrat,3766,9527
11/4/2008,LA,Concordia,McCain,republican,5668,9527
11/4/2008,LA,Concordia,Other,other,93,9527
11/4/2008,LA,DeSoto,Obama,democrat,5242,12257
11/4/2008,LA,DeSoto,McCain,republican,6883,12257
11/4/2008,LA,DeSoto,Other,other,132,12257
11/4/2008,LA,East_Baton_Rouge,Obama,democrat,99652,197349
11/4/2008,LA,East_Baton_Rouge,McCain,republican,95390,197349
11/4/2008,LA,East_Baton_Rouge,Other,other,2307,197349
11/4/2008,LA,East_Carroll,Obama,democrat,2267,3559
11/4/2008,LA,East_Carroll,McCain,republican,1254,3559
11/4/2008,LA,East_Carroll,Other,other,38,3559
11/4/2008,LA,East_Feliciana,Obama,democrat,4383,9947
11/4/2008,LA,East_Feliciana,McCain,republican,5432,9947
11/4/2008,LA,East_Feliciana,Other,other,132,9947
11/4/2008,LA,Evangeline,Obama,democrat,5853,15976
11/4/2008,LA,Evangeline,McCain,republican,9793,15976
11/4/2008,LA,Evangeline,Other,other,330,15976
11/4/2008,LA,Franklin,Obama,democrat,2959,9356
11/4/2008,LA,Franklin,McCain,republican,6278,9356
11/4/2008,LA,Franklin,Other,other,119,9356
11/4/2008,LA,Grant,Obama,democrat,1474,8557
11/4/2008,LA,Grant,McCain,republican,6906,8557
11/4/2008,LA,Grant,Other,other,177,8557
11/4/2008,LA,Iberia,Obama,democrat,12492,33168
11/4/2008,LA,Iberia,McCain,republican,20127,33168
11/4/2008,LA,Iberia,Other,other,549,33168
11/4/2008,LA,Iberville,Obama,democrat,9023,16421
11/4/2008,LA,Iberville,McCain,republican,7185,16421
11/4/2008,LA,Iberville,Other,other,213,16421
11/4/2008,LA,Jackson,Obama,democrat,2456,7736
11/4/2008,LA,Jackson,McCain,republican,5190,7736
11/4/2008,LA,Jackson,Other,other,90,7736
11/4/2008,LA,Jefferson,Obama,democrat,65096,181120
11/4/2008,LA,Jefferson,McCain,republican,113191,181120
11/4/2008,LA,Jefferson,Other,other,2833,181120
11/4/2008,LA,Jefferson_Davis,Obama,democrat,3923,13501
11/4/2008,LA,Jefferson_Davis,McCain,republican,9278,13501
11/4/2008,LA,Jefferson_Davis,Other,other,300,13501
11/4/2008,LA,Lafayette,Obama,democrat,32145,95642
11/4/2008,LA,Lafayette,McCain,republican,62055,95642
11/4/2008,LA,Lafayette,Other,other,1442,95642
11/4/2008,LA,Lafourche,Obama,democrat,9662,37893
11/4/2008,LA,Lafourche,McCain,republican,27089,37893
11/4/2008,LA,Lafourche,Other,other,1142,37893
11/4/2008,LA,LaSalle,Obama,democrat,860,6553
11/4/2008,LA,LaSalle,McCain,republican,5602,6553
11/4/2008,LA,LaSalle,Other,other,91,6553
11/4/2008,LA,Lincoln,Obama,democrat,8267,19150
11/4/2008,LA,Lincoln,McCain,republican,10676,19150
11/4/2008,LA,Lincoln,Other,other,207,19150
11/4/2008,LA,Livingston,Obama,democrat,6681,50892
11/4/2008,LA,Livingston,McCain,republican,43269,50892
11/4/2008,LA,Livingston,Other,other,942,50892
11/4/2008,LA,Madison,Obama,democrat,3100,5300
11/4/2008,LA,Madison,McCain,republican,2152,5300
11/4/2008,LA,Madison,Other,other,48,5300
11/4/2008,LA,Morehouse,Obama,democrat,5792,13200
11/4/2008,LA,Morehouse,McCain,republican,7258,13200
11/4/2008,LA,Morehouse,Other,other,150,13200
11/4/2008,LA,Natchitoches,Obama,democrat,7801,17067
11/4/2008,LA,Natchitoches,McCain,republican,9054,17067
11/4/2008,LA,Natchitoches,Other,other,212,17067
11/4/2008,LA,Orleans,Obama,democrat,116042,146287
11/4/2008,LA,Orleans,McCain,republican,28041,146287
